image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_03946.jpg,0.995681524,0.183959872,0.25733912,0.000176949,0.001219451,0.299277842,0.012506194,0.861414194
img_03952.jpg,0.990334332,0.041130167,0.003892816,0.001151168,0.015968224,0.007580605,0.029214527,0.92028749
img_03967.jpg,0.999684215,0.201859593,0.00022744,0.000914151,0.00206233,0.109747559,0.001209594,0.02090358
img_03974.jpg,0.995664656,0.000667695,0.025116051,0.003992216,0.981867194,0.02750496,0.000730691,0.243281811
img_03992.jpg,0.981997907,0.107094392,0.021252817,0.001442136,0.511830688,0.055852413,0.0084699,0.731188715
img_03995.jpg,0.07473103,0.708797634,0.917573392,0.004288821,0.100765422,0.037362542,0.015070575,0.977404118
img_03996.jpg,0.999988079,0.000652638,0.002710745,7.54E-05,0.007525791,0.003926352,0.000324178,0.845899522
img_04001.jpg,0.996840954,0.657101691,0.003067197,0.000110889,0.007494039,0.019958673,0.006403184,0.012707599
img_04002.jpg,0.952199042,0.040516254,0.224818364,0.015542458,0.81677407,0.228980079,0.047180869,0.485458374
img_04003.jpg,0.999305606,0.016908016,0.010297813,0.345861852,0.034281205,0.709568441,0.001143364,0.016515113
img_04004.jpg,0.984562933,0.072486438,0.049519919,0.049932301,0.039402083,0.308312476,0.043910101,0.638634384
img_04013.jpg,0.992744803,0.170208097,0.167023197,0.000929039,0.003727507,0.307916135,0.012592743,0.809983492
img_04015.jpg,0.996497989,0.042513698,0.007181426,0.022614535,0.061104324,0.34323734,0.007982703,0.157270238
img_04024.jpg,0.901604712,0.110983551,0.07268019,0.00398888,0.052812301,0.112512715,0.338014543,0.961053789
img_04036.jpg,0.923769832,0.041583426,0.025693342,0.006648273,0.010489196,0.324088693,0.183599129,0.994947433
img_04037.jpg,0.979186237,0.02682854,0.038055047,0.001754968,0.006838024,0.10101328,0.764862657,0.980844975
img_04044.jpg,0.999933481,0.000669111,4.71E-05,2.29E-05,0.014980386,0.000118614,0.001101127,0.98329711
img_04061.jpg,0.831026793,0.153511569,0.173303545,0.024378769,0.172644109,0.380040288,0.268511891,0.921653092
img_04069.jpg,0.99876523,0.072586231,0.016387815,0.544869423,0.033929218,0.849282861,0.001404862,0.028524853
img_04073.jpg,0.91854614,0.685341299,0.270630211,0.03361211,0.086611569,0.74089694,0.07745003,0.884032309
img_04076.jpg,0.997603834,0.00186377,0.004807391,0.001226651,0.972769439,0.048712432,7.48E-05,0.046143394
img_04101.jpg,0.999905825,0.241784841,0.0003308,0.000468037,0.000776921,0.298832685,0.000376623,0.005124906
img_04115.jpg,0.992460668,0.028132381,0.01558266,0.002094887,0.002880637,0.127830103,0.283076286,0.973812759
img_04118.jpg,0.999992609,0.056478411,0.000352523,6.77E-05,3.80E-05,0.269862533,0.000719699,0.005650561
img_04126.jpg,0.99989152,0.008003619,3.28E-05,8.18E-06,0.82609272,0.018744921,3.34E-05,0.000497672
img_04127.jpg,0.936876655,0.043901723,0.027248429,0.016110023,0.019211289,0.20987311,0.612311542,0.981181264
img_04128.jpg,0.999785602,0.473334551,8.63E-05,2.14E-05,0.003011335,0.00546522,0.001392392,0.093049638
img_04129.jpg,0.997314751,0.029803075,0.035020806,0.003476663,0.033773143,0.00130433,0.200928941,0.462830275
img_04130.jpg,0.966813982,0.162429422,0.358902246,0.002378994,0.05792613,0.02317797,0.055453289,0.872710705
img_04136.jpg,0.986107111,0.237019435,0.096624807,0.010055193,0.005000087,0.042958297,0.006801705,0.482522309
img_04138.jpg,0.834124804,0.042025868,0.024776461,0.003267112,0.805965781,0.003587913,0.033022746,0.782757282
img_04145.jpg,0.933586299,0.081660755,0.093892895,0.009928293,0.022001045,0.300156504,0.586699784,0.899291754
img_04156.jpg,0.999993801,0.013380538,0.001828212,0.001445632,0.000221805,0.976073503,3.04E-06,0.004589531
img_04181.jpg,0.999978542,0.01566226,9.22E-07,1.51E-06,0.05310265,0.001304801,2.96E-06,0.003231495
img_04183.jpg,0.999967933,0.000332417,0.000360532,2.57E-06,0.64866358,0.000125726,1.50E-05,0.830887496
img_04204.jpg,0.999964237,0.00021264,0.00012252,1.89E-05,0.000440552,0.00255075,0.005107425,0.924786687
img_04221.jpg,0.998101413,0.072104722,0.00858372,0.005138212,0.012411372,0.04033846,0.019003863,0.181997031
img_04233.jpg,0.97736007,0.030083433,0.017970029,0.00249255,0.77371496,0.045799252,0.014786636,0.070650496
img_04237.jpg,0.999647141,0.998844862,1.38E-05,5.55E-08,0.002467926,0.000199079,0.000497752,0.235344335
img_04240.jpg,0.979066074,0.035051327,0.039908949,0.011408278,0.053325284,0.175287277,0.397375941,0.956887603
img_04247.jpg,0.99944669,0.000159392,0.000245977,6.16E-07,0.000139427,0.000193037,0.951629221,0.912845552
img_04250.jpg,0.983433843,0.005706765,0.005795706,0.000992683,0.97110635,0.02162426,0.002294677,0.377950341
img_04257.jpg,0.890394688,0.129565865,0.169797257,0.029591585,0.733468592,0.048123781,0.165833503,0.85066849
img_04261.jpg,0.739717484,0.479708999,0.049689725,0.029049292,0.119526692,0.03378626,0.133411363,0.298631728
img_04263.jpg,0.99995923,0.00388658,0.000156353,0.000163131,0.098365813,0.006016523,0.001542314,0.010890964
img_04266.jpg,0.999158144,0.002211626,0.006120609,0.000512093,0.149323821,0.386504322,0.014154849,0.062704995
img_04268.jpg,0.950287282,0.05174588,0.073059604,0.017351037,0.083225608,0.138692573,0.590760946,0.956177771
img_04271.jpg,0.944741368,0.004541966,0.010095118,0.001176525,0.931794047,0.033879369,0.00236639,0.567089379
img_04272.jpg,0.998832047,0.001070462,0.006821302,9.64E-05,0.15678665,0.002106849,0.00900768,0.796608627
img_04282.jpg,0.868685484,0.29664287,0.190297335,0.032209907,0.095996372,0.320232362,0.105372474,0.908687055
img_04285.jpg,0.978811026,0.041120782,0.027670942,0.029227126,0.038350392,0.189745471,0.231701136,0.905621111
img_04306.jpg,0.999770701,0.009126271,0.001229451,0.001922813,0.028120533,0.02447045,0.01273952,0.228400752
img_04310.jpg,0.993105948,0.05602124,0.016978336,0.003027677,0.039332997,0.012281909,0.089598,0.85644716
img_04321.jpg,0.973094404,0.007362643,0.003129342,0.002652516,0.003684277,0.055026866,0.623899817,0.999582231
img_04323.jpg,0.989851356,0.020497844,0.009484495,0.005374461,0.305342823,0.003714858,0.797140718,0.32023254
img_04324.jpg,0.999997973,4.51E-05,0.000581812,3.01E-05,0.143382326,0.009334802,0.000292029,0.028003866
img_04341.jpg,0.991544127,0.006261524,0.003152118,0.001070208,0.016783498,0.000496234,0.973819852,0.451144904
img_04369.jpg,0.959522367,0.684455335,0.128896236,0.01795261,0.036961894,0.831798196,0.033701528,0.794846654
img_04370.jpg,0.97347939,0.139861375,0.055546597,0.007543652,0.083814427,0.069941297,0.0098123,0.233890384
img_04375.jpg,0.970663726,0.070911489,0.063544273,0.007692287,0.804580688,0.101263486,0.068698764,0.071536012
img_04382.jpg,0.001685031,0.653580129,0.951763332,0.001846204,0.000845648,0.00873447,0.005587571,0.997768164
img_04386.jpg,0.880769789,0.276994675,0.187518984,0.029813416,0.037424624,0.525487542,0.259032756,0.792824209
img_04390.jpg,0.098099194,0.769753158,0.875099838,0.004186715,0.171636924,0.110272542,0.006607297,0.956911206
img_04405.jpg,0.90214318,0.049635902,0.041116998,0.004192078,0.004723861,0.393005669,0.256262928,0.992313087
img_04408.jpg,0.987989187,0.706299365,0.000424687,5.76E-06,0.028554831,3.97E-05,0.036631953,0.074260175
img_04410.jpg,0.999984741,0.003507864,0.000165092,2.23E-05,0.000217748,0.001827793,0.00791972,0.140638649
img_04415.jpg,0.999762237,0.044595372,0.000315213,0.000352225,0.02562917,0.056519281,0.000368254,0.012412895
img_04419.jpg,0.989702225,0.002418288,0.005645952,0.001325226,0.945456266,0.069614783,0.002095707,0.455184788
img_04422.jpg,0.998494864,0.969766498,0.001997161,0.000209561,0.026539799,0.015202257,0.001407822,0.049026921
img_04423.jpg,0.999941349,1.02E-05,0.000823637,7.34E-06,0.9670524,9.66E-05,0.002350278,0.99405694
img_04425.jpg,0.999788225,0.002408644,0.00931575,8.30E-05,0.031600427,0.002899613,0.040264938,0.469449848
img_04427.jpg,0.761605918,0.36789614,0.184845433,0.008925533,0.020551926,0.318957835,0.279206991,0.978770792
img_04432.jpg,0.999363482,0.002177275,0.001467326,0.000927225,0.14865014,0.006203544,0.003084684,0.225433365
img_04453.jpg,0.909355223,0.15663752,0.020206671,0.006990248,0.471848577,0.016015308,0.046652626,0.191313937
img_04461.jpg,0.996425331,0.027010774,0.006218817,0.004813118,0.059580036,0.021507129,0.019510549,0.762890875
img_04476.jpg,0.956801832,0.031860862,0.021620013,0.004828448,0.005448145,0.207618579,0.60326463,0.993434787
img_04478.jpg,0.998021364,0.105779454,0.000457272,3.18E-05,0.6098544,0.002003605,0.00028912,0.019023014
img_04479.jpg,0.979315639,0.074092418,0.071857803,0.037561271,0.097792737,0.443974227,0.268023163,0.221532404
img_04482.jpg,0.993881941,0.0365531,0.031468257,0.005097278,0.050613243,0.382079601,0.008433712,0.12368463
img_04496.jpg,0.998654246,0.001825904,0.006887155,0.000189441,0.102705568,0.002682122,0.009634503,0.732606888
img_04503.jpg,0.970341384,0.068735659,0.005551159,0.001859681,0.474587739,0.00982202,0.034192156,0.161262259
img_04507.jpg,0.708090484,0.126535192,0.539309084,0.004109465,0.149657667,0.019249981,0.068565503,0.88410002
img_04511.jpg,0.996339202,0.30197534,0.000875912,0.004347161,0.133638576,0.48396042,0.001465966,0.048551347
img_04520.jpg,0.939548433,0.038890012,0.032246523,0.00606765,0.111247405,0.003499065,0.975865126,0.482617855
img_04532.jpg,0.851275206,0.694003284,0.177800909,0.017266549,0.071348697,0.730252266,0.082874581,0.845054626
img_04546.jpg,0.785636842,0.124609873,0.166264266,0.04166498,0.543796122,0.049571902,0.194312364,0.85255748
img_04554.jpg,0.997830689,0.447618365,0.005355785,0.004057657,0.002952224,0.312977314,0.004596714,0.022626394
img_04559.jpg,0.307696581,0.694490314,0.836624742,0.008893671,0.029184721,0.143337592,0.027003689,0.980115294
img_04562.jpg,0.598562241,0.524226248,0.356792659,0.005882011,0.03614419,0.059570856,0.053121947,0.974892199
img_04563.jpg,0.989137053,0.121015355,0.11159423,0.07304173,0.213336483,0.735336125,0.016041555,0.022810629
img_04585.jpg,0.996894121,0.001121943,0.013889044,0.001587919,0.991071463,0.015421266,0.002641032,0.119558662
img_04586.jpg,0.999999285,2.05E-05,1.71E-07,2.68E-07,0.176213428,0.002213842,1.68E-06,0.029787349
img_04603.jpg,0.992040813,0.013281422,0.020504938,0.011617028,0.39760077,0.060731951,0.021535777,0.520955205
img_04624.jpg,0.864367664,0.590061963,0.167471841,0.025709543,0.158635005,0.769741178,0.063021414,0.739724815
img_04629.jpg,0.999885082,0.002246956,0.000361626,6.13E-05,0.006549706,0.000798421,0.01707604,0.713618219
img_04640.jpg,0.98251003,0.053065285,0.06020011,0.008773198,0.041529652,0.350567669,0.253074288,0.785988748
img_04642.jpg,0.999917984,0.015822081,3.43E-05,3.55E-05,0.409062773,0.000910595,0.000618457,0.465018183
img_04647.jpg,0.999502897,0.00161307,0.001170294,0.000743657,0.115764156,0.005095316,0.002517034,0.248626724
img_04657.jpg,0.99864465,0.020023283,0.001884056,0.004164935,0.094459593,0.017099882,0.010573362,0.221535698
img_04661.jpg,0.999331355,0.573663175,0.001601024,0.000367865,0.001579544,0.39112553,0.000953054,0.006734079
img_04671.jpg,0.895954013,0.119930036,0.081323713,0.003849776,0.050578613,0.114810109,0.311831027,0.963346779
img_04675.jpg,0.004042472,0.728791833,0.799715221,0.004220781,0.011664236,0.031686202,0.035614066,0.984823227
img_04696.jpg,0.998415589,0.005715917,0.003764353,0.001258822,0.129454613,0.009391353,0.004968175,0.20063515
img_04705.jpg,0.986375391,0.007104762,0.186463878,0.001827905,0.816020787,0.033755034,0.003125204,0.681776285
img_04712.jpg,0.976492226,0.085642062,0.067104183,0.003703862,0.147097319,0.008849684,0.033025876,0.912298858
img_04719.jpg,0.805525243,0.264431566,0.28891781,0.038448382,0.133963466,0.274439543,0.342527658,0.620992362
img_04723.jpg,0.002764042,0.586197674,0.959015131,0.001339898,0.001010384,0.005989502,0.003288355,0.998111129
img_04726.jpg,0.991933048,0.001075077,0.000210071,2.38E-06,0.99934119,8.11E-05,5.00E-06,0.23636049
img_04740.jpg,0.750917256,0.062421482,0.283797324,0.022932379,0.863384485,0.097356804,0.023956938,0.363080651
img_04750.jpg,0.966981292,0.42300573,0.022296961,0.000268199,0.983510375,0.050527658,0.016667329,0.007263476
img_04752.jpg,0.997991443,0.039515942,0.015509174,0.539579153,0.147560224,0.638873935,0.002127048,0.046018358
img_04757.jpg,0.919589043,0.076518014,0.087605782,0.00928711,0.01717357,0.249977112,0.688817203,0.911411703
img_04766.jpg,0.998717427,0.010917079,0.004051749,0.00067691,0.000941131,0.09158472,0.199401647,0.978954911
img_04795.jpg,0.920757592,0.140739799,0.055497024,0.035627156,0.069813721,0.196102694,0.435051709,0.825325489
img_04811.jpg,0.88433516,0.078981109,0.110120468,0.025811061,0.533452034,0.114885114,0.044366945,0.699718893
img_04814.jpg,0.024028128,0.670738041,0.958101749,0.00038571,0.00187028,0.085440271,0.003063539,0.998747587
img_04830.jpg,0.999687195,0.05493369,0.000477045,0.001978057,0.03344636,0.017255483,0.004036902,0.11901933
img_04835.jpg,0.992420614,0.039417733,0.020455895,0.027578058,0.327100992,0.260165036,0.059028126,0.34651351
img_04856.jpg,0.996797621,0.041069657,0.007068348,0.00499934,0.014431431,0.037080608,0.014275813,0.819962084
img_04860.jpg,0.998539329,0.078316994,0.009496279,0.016892884,0.135298148,0.24111037,0.002737195,0.013402632
img_04870.jpg,0.991455197,0.020740606,0.017599236,0.144590095,0.397799939,0.373961836,0.006710264,0.137808591
img_04872.jpg,0.999872684,0.005422092,0.000112448,4.42E-05,0.049886964,0.000711214,0.002789916,0.09765698
img_04879.jpg,0.941343367,0.090763211,0.401123524,0.060158934,0.60347563,0.353502899,0.052717965,0.385899007
img_04885.jpg,0.957011938,0.325893164,0.258534133,0.003599624,0.010999935,0.307891488,0.023931675,0.814071059
img_04888.jpg,0.999983788,0.001010802,3.93E-05,0.000107899,0.02702038,0.070688091,0.000157458,0.07060802
img_04921.jpg,0.954524755,0.060786281,0.103086643,0.044964507,0.162956327,0.34574002,0.419488281,0.350702465
img_04949.jpg,0.985482335,0.996092618,0.009106483,1.88E-05,0.001776019,0.019795723,0.001173142,0.891060472
img_04959.jpg,0.957223594,0.057669751,0.015846997,0.017996719,0.180449918,0.055438295,0.133874267,0.785739958
img_04962.jpg,0.357557267,0.747196794,0.598813415,0.001401567,0.012101799,0.3039819,0.022517746,0.981476068
img_04975.jpg,0.951318741,0.024225086,0.015160637,0.005385607,0.005458751,0.173017547,0.685619712,0.996153653
img_04990.jpg,0.912843108,0.042591825,0.030567896,0.008267254,0.008885341,0.344769627,0.274973035,0.991828501
img_04991.jpg,0.865990639,0.058300648,0.232069328,0.013379443,0.40537107,0.168752491,0.26968807,0.826546073
img_05015.jpg,0.995457649,0.012758875,0.006593928,0.035052538,0.641610682,0.7386204,0.001498658,0.011692861
img_05016.jpg,0.954360485,0.69988507,0.158065572,0.025217371,0.037083179,0.832531393,0.04676041,0.757306874
img_05021.jpg,0.627365649,0.437257737,0.342421919,0.263877124,0.490114063,0.279753089,0.463285059,0.5741961
img_05026.jpg,0.966174603,0.058339078,0.039269902,0.023112163,0.036888298,0.195874169,0.288600802,0.914843202
img_05030.jpg,0.935782075,0.195026755,0.098436058,0.03680696,0.129033878,0.302857697,0.077284135,0.887982965
img_05038.jpg,0.880586684,0.285857379,0.203786448,0.081661731,0.134192809,0.43958506,0.203557402,0.681413293
img_05046.jpg,0.535911739,0.340385526,0.261522561,0.002679087,0.060077254,0.032590557,0.319554418,0.985122979
img_05055.jpg,0.998795271,0.000261325,0.009346552,0.000670674,0.994550288,0.006809727,0.000588571,0.284686655
img_05059.jpg,0.968410969,0.005633152,0.001006418,1.83E-05,0.99901402,0.001540788,4.07E-05,0.058531787
img_05064.jpg,0.993450999,0.045547493,0.003293153,0.00326407,0.015116063,0.004350397,0.076358452,0.976026356
img_05068.jpg,0.822485149,0.233715236,0.01199337,0.000148299,0.008087393,0.00825608,0.101951301,0.994267702
img_05074.jpg,0.945456028,0.144307718,0.084818758,0.002052175,0.703078032,0.020450573,0.071468562,0.567515433
img_05076.jpg,0.672871768,0.187561169,0.103549719,0.024134414,0.073629469,0.22749722,0.433266968,0.975312233
img_05078.jpg,0.976640761,0.005902778,0.028543439,0.000426185,0.968292892,0.007078389,0.001584436,0.581847608
img_05084.jpg,0.95405221,0.065973178,0.025551124,0.015756037,0.032747097,0.099845439,0.270146668,0.985037029
img_05085.jpg,0.999010444,3.13E-05,0.008312849,7.39E-06,0.999392509,0.000478043,0.000239843,0.944910884
img_05087.jpg,0.9929685,0.130940959,0.010561017,0.004263799,0.089968495,0.027388496,0.022516605,0.101180345
img_05095.jpg,0.998634636,0.206005454,0.012894865,0.002735586,0.002301626,0.469452113,0.011884432,0.107081443
img_05119.jpg,0.992023587,0.015638452,0.012043796,0.097245485,0.466314197,0.482021242,0.006988448,0.059888445
img_05137.jpg,0.96485728,0.052643083,0.026038013,0.022604393,0.030168241,0.271896422,0.275322169,0.944438517
img_05139.jpg,0.369620144,0.213628843,0.927318454,0.00692435,0.083866276,0.080611341,0.000847012,0.952639282
img_05147.jpg,0.995952129,0.01312229,0.006908606,0.035363656,0.607520401,0.755981922,0.001487944,0.013789365
img_05156.jpg,0.995870411,0.079303958,0.026286704,0.239452034,0.102895766,0.672985733,0.004203756,0.043520089
img_05185.jpg,0.999923348,0.001805573,0.000197615,0.000238671,0.006467649,0.003382609,0.009588423,0.550126493
img_05186.jpg,0.999922514,0.000109609,0.000114344,4.67E-06,0.169043973,0.000121632,0.005595165,0.73719734
img_05192.jpg,0.900350213,0.029965818,0.016679291,0.006567459,0.01663786,0.09214858,0.666538596,0.992332458
img_05196.jpg,0.847652853,0.052000251,0.085301638,0.029314814,0.881442487,0.124802575,0.025287412,0.698298514
img_05209.jpg,0.999789417,0.226828113,0.007265707,0.002140668,0.00118378,0.92948699,9.09E-05,0.048299663
img_05210.jpg,0.995801628,0.020145172,0.035382066,0.001013959,0.059544429,0.450299323,0.005558746,0.22005035
img_05211.jpg,0.553968251,0.406716526,0.327797711,0.003700559,0.10997019,0.057034407,0.177327499,0.984603465
img_05222.jpg,0.996089101,0.012579878,0.00092063,4.28E-06,0.067576095,0.000834372,0.001316491,0.985818684
img_05236.jpg,0.615202785,0.300065845,0.273722917,0.009423783,0.017109422,0.160080701,0.520456672,0.970431864
img_05241.jpg,0.998874605,0.065688781,0.016222965,0.544343412,0.041599467,0.883865297,0.000908735,0.018055888
img_05244.jpg,0.998267174,0.047065515,0.000381763,6.94E-05,0.762290537,0.011238365,0.000167522,0.03131225
img_05251.jpg,0.803807318,0.346248448,0.225142166,0.029289054,0.07593105,0.33701387,0.117653318,0.927424848
img_05253.jpg,0.484598428,0.0091785,0.006396783,0.000243985,0.076465838,0.000723546,0.043819588,0.743914127
img_05260.jpg,0.999805391,0.10549897,0.006589091,0.00021566,0.000340255,0.123436294,0.003070755,0.121030383
img_05264.jpg,0.001150034,0.783108175,0.922668159,0.00547908,0.004340282,0.051870953,0.014930729,0.981888235
img_05268.jpg,0.973666012,0.069531426,0.072587542,0.007638768,0.033241078,0.314546376,0.314697534,0.845201492
img_05269.jpg,0.802040696,0.616007745,0.065281749,0.007504111,0.345807821,0.062346309,0.09221001,0.877705693
img_05273.jpg,0.991862535,0.048699815,0.009979132,0.004965086,0.084827036,0.037624188,0.027315021,0.834515333
img_05276.jpg,0.98945415,0.001432301,0.000285724,2.72E-06,0.999516726,5.03E-05,4.94E-06,0.172701046
img_05284.jpg,0.997276604,0.976644635,0.003381431,0.0002069,0.032025862,0.013209706,0.00228388,0.117570497
img_05292.jpg,0.94263649,0.053467628,0.048275281,0.013306296,0.035507005,0.121692888,0.439935982,0.947144091
img_05293.jpg,0.963293791,0.690314412,0.272588074,0.018970484,0.049679805,0.819125116,0.05639305,0.844932497
img_05322.jpg,0.9998945,0.006308808,0.0026892,0.006247145,0.091110408,0.030232895,0.001846173,0.033613507
img_05328.jpg,0.969876587,0.018853614,0.011834475,0.000946528,0.037464377,0.000556388,0.989219964,0.513061404
img_05336.jpg,0.998578668,0.00672036,0.001425094,0.00896269,0.145104408,0.023823366,0.004092984,0.392337531
img_05341.jpg,0.992900133,0.008334777,0.000639765,0.000136605,0.586209178,0.000465737,0.013085821,0.985043287
img_05349.jpg,0.99912709,0.973325729,0.000889731,0.000138658,0.01128875,0.030575499,0.000830612,0.005875323
img_05359.jpg,0.963708043,0.0419196,0.032146338,0.010353108,0.02749704,0.161371797,0.375594467,0.949367583
img_05378.jpg,0.999885678,0.000975993,0.000598107,0.000331502,0.553432286,0.008123457,6.20E-05,0.197321266
img_05393.jpg,0.9989748,0.99538666,0.000650443,2.65E-06,0.001507263,0.01206567,0.000221398,0.644775152
img_05410.jpg,0.218995988,0.364565164,0.404705048,0.023830835,0.044181127,0.074613519,0.042582769,0.977176189
img_05426.jpg,0.999059618,0.005707512,0.001414392,0.011618736,0.668110192,0.701467276,0.000454568,0.003782452
img_05433.jpg,0.949932814,0.077964149,0.077442251,0.006988249,0.018912364,0.310264826,0.481153756,0.904605329
img_05434.jpg,0.994915366,0.024239877,0.017783931,0.04541466,0.592045307,0.148984283,0.006928493,0.234813526
img_05438.jpg,0.99851054,0.21355927,0.011543369,0.038003404,0.012477866,0.632126391,0.004242765,0.025485018
img_05439.jpg,0.999076486,0.083031952,0.007080574,0.019738775,0.153393134,0.367054075,0.002111486,0.006237179
img_05440.jpg,0.99998498,0.068081826,0.001601338,0.000598554,0.000155679,0.930054903,1.00E-05,0.031183252
img_05445.jpg,0.998744845,0.082735278,0.009441591,0.01678608,0.120735198,0.302012295,0.001867469,0.013267251
img_05454.jpg,0.99934417,0.000643168,0.01614085,0.001672812,0.582517445,0.108487099,0.001399527,0.182834581
img_05459.jpg,0.99983573,0.070256755,0.002509056,0.00017967,0.000778229,0.293256879,0.000755675,0.015793215
img_05463.jpg,0.959176004,0.047611207,0.043587647,0.011843317,0.028939174,0.134208739,0.406112641,0.935741484
img_05471.jpg,0.93119657,0.057837032,0.035472598,0.021107737,0.022262109,0.145240203,0.697942972,0.976081312
img_05475.jpg,0.946550846,0.227306888,0.018142901,0.003580835,0.373631567,0.169515356,0.018957987,0.129420593
img_05479.jpg,0.999853373,0.008148838,0.001085855,0.000185183,0.001508727,0.001188902,0.018234937,0.243084699
img_05488.jpg,0.999970198,0.003524579,0.000300179,0.003172101,0.010291492,0.479947567,0.00047645,0.052091703
img_05489.jpg,0.998861551,0.181660756,0.000283684,0.001134225,0.02359657,0.034170151,0.00271366,0.003880344
img_05492.jpg,0.000758036,0.758583009,0.978893578,0.001652783,0.000547641,0.018162597,0.001813807,0.998546779
img_05508.jpg,0.99992764,9.50E-05,5.61E-05,4.19E-06,0.095959805,0.000308632,0.002807121,0.699094832
img_05516.jpg,0.767959952,0.299211293,0.152164221,0.010640929,0.026170993,0.226467699,0.393753707,0.964896023
img_05520.jpg,0.99135524,0.015631318,0.012006174,0.000302142,0.980159879,0.032156229,0.001296859,0.082062677
img_05525.jpg,0.999505281,0.079272233,0.008100313,0.000810894,0.000304501,0.189725459,0.008155249,0.306783885
img_05539.jpg,0.999257863,0.062533967,0.012963648,0.540076375,0.031188261,0.877653897,0.000695982,0.017094953
img_05548.jpg,0.999819696,0.006168548,0.002016375,0.00207816,0.008067496,0.494317532,0.002957675,0.236528069
img_05558.jpg,0.7229352,0.199024066,0.109354272,0.005617034,0.035548199,0.109692551,0.415094316,0.966680288
img_05563.jpg,0.99707377,0.430936217,0.002577387,0.033939298,0.016035346,0.424910843,0.001479062,0.011986106
img_05568.jpg,0.999990702,0.000693471,7.06E-05,4.69E-05,0.001204333,0.001226081,0.003585721,0.573640883
img_05572.jpg,0.910354972,0.03965969,0.026256572,0.005318107,0.0076397,0.366203457,0.15568471,0.996090829
img_05580.jpg,0.903802454,0.048607096,0.044856761,0.003288422,0.004499294,0.385787219,0.226092607,0.992940903
img_05584.jpg,0.995724082,0.049743887,0.01232451,0.001457304,0.026810346,0.008502716,0.064740047,0.881004691
img_05587.jpg,0.986560702,0.033295389,0.05024571,0.036041673,0.941477954,0.119072244,0.011232337,0.103065342
img_05595.jpg,0.997798085,0.013982232,0.006186112,0.000745181,0.001095373,0.103451408,0.212301806,0.982786417
img_05603.jpg,0.967860222,0.039824672,0.006738549,0.007711558,0.077589571,0.029748991,0.161025777,0.883498609
img_05612.jpg,0.999499321,0.016678274,0.007288377,0.135277092,0.040296543,0.608329952,0.001029707,0.008773608
img_05613.jpg,0.898061633,0.034348819,0.01776519,0.003372783,0.013925833,0.058959052,0.757943392,0.99819833
img_05615.jpg,0.999521255,0.007506708,0.003689227,0.005538541,0.189434081,0.030831439,0.002288827,0.108784504
img_05623.jpg,0.99957484,0.029226504,0.000723652,0.017997025,0.008838595,0.128590018,0.001878877,0.079967491
img_05640.jpg,0.982821524,0.372146606,0.008010979,0.001316893,0.107162431,0.02376546,0.037867483,0.039696265
img_05653.jpg,0.411599547,0.886198521,0.143524498,0.00357244,0.067555927,0.004778238,0.888784349,0.601375043
img_05654.jpg,0.998809695,0.004183853,0.001261176,0.003078911,0.260827541,0.061990529,0.001259833,0.205281332
img_05657.jpg,0.999994516,0.002596037,5.21E-06,1.19E-06,0.62699908,0.018501455,3.30E-06,5.49E-05
img_05672.jpg,0.953204989,0.593321979,0.124201924,0.007239416,0.050773602,0.882325113,0.020122487,0.762129247
img_05673.jpg,0.993149817,0.010193031,0.001571609,0.002251681,0.063801669,0.035681568,0.023914004,0.724997878
img_05682.jpg,0.974058032,0.003963175,0.002046805,0.000693306,0.00150722,0.017592007,0.84539628,0.999843001
img_05692.jpg,0.444796622,0.023835454,0.810816884,0.003841046,0.139375061,0.01129673,0.000172229,0.977514148
img_05718.jpg,0.998530149,0.083384573,0.090223461,0.000148773,0.001452467,0.275651485,0.004413102,0.903718889
img_05719.jpg,0.003743852,0.689292729,0.86405462,0.001733335,0.026320191,0.216242298,0.008431431,0.986910939
img_05721.jpg,0.301862359,0.063890934,0.844572723,0.002416299,0.11479748,0.033414971,0.000146163,0.988107264
img_05722.jpg,0.983340919,0.053894777,0.019773461,0.003797434,0.016663117,0.03359675,0.380168796,0.332310498
img_05724.jpg,0.998345852,0.471210808,0.001186117,0.000145602,0.000672443,0.129352659,0.002950401,0.034805901
img_05731.jpg,0.713810861,0.354711443,0.284176379,0.326343119,0.398070961,0.338027865,0.448575407,0.550816655
img_05735.jpg,0.960813284,0.077282675,0.040083449,0.011239329,0.016126417,0.181837872,0.42223534,0.928560674
img_05740.jpg,0.945964932,0.003959556,0.100338295,0.014804687,0.776020527,0.07647033,0.073846035,0.27256611
img_05743.jpg,0.999269903,0.055631276,0.011662554,0.561692834,0.026819672,0.865169227,0.000861215,0.021425921
img_05754.jpg,0.982578635,0.047173847,0.054638386,0.024702743,0.106489658,0.35696575,0.294219583,0.224413469
img_05755.jpg,0.99588263,0.017788544,0.021188544,0.115173809,0.097613767,0.055897389,0.023480669,0.559011757
img_05766.jpg,0.999971628,0.000672164,0.0004012,7.58E-05,0.026994986,2.47E-05,0.007677753,0.717201769
img_05768.jpg,0.898799181,0.037815645,0.027121097,0.005436684,0.005836618,0.317886591,0.224643022,0.996264994
img_05775.jpg,0.999818861,0.020720268,0.000213817,0.005377236,0.022753805,0.186386019,7.77E-05,0.003801739
